"DoY","Year","Site","Index","Phenophase","Sex","Orchard","Clone","Date","Phenophase_Derived","TreeID","Heatsum"
162,2001,"PGTIS",3517,"4","MALE",228,1586,"2001-6-11","2",631,212.3786008358
162,2001,"PGTIS",3518,"4","MALE",228,1588,"2001-6-11","2",634,212.3786008358
162,2001,"PGTIS",3519,"4","MALE",228,1588,"2001-6-11","2",639,212.3786008358
162,2001,"PGTIS",3519,"4","MALE",228,1588,"2001-6-11","2",639,212.3786008358
162,2001,"PGTIS",3520,"4","MALE",228,1589,"2001-6-11","2",644,212.3786008358
162,2001,"PGTIS",3520,"4","MALE",228,1589,"2001-6-11","2",644,212.3786008358
162,2001,"PGTIS",3521,"4","MALE",228,1589,"2001-6-11","2",648,212.3786008358
162,2001,"PGTIS",3521,"4","MALE",228,1589,"2001-6-11","2",648,212.3786008358
162,2001,"PGTIS",3522,"4","MALE",228,1590,"2001-6-11","2",651,212.3786008358
162,2001,"PGTIS",3523,"4","MALE",228,1590,"2001-6-11","2",654,212.3786008358
162,2001,"PGTIS",3523,"4","MALE",228,1590,"2001-6-11","2",654,212.3786008358
162,2001,"PGTIS",3524,"4","MALE",228,1593,"2001-6-11","2",660,212.3786008358
162,2001,"PGTIS",3524,"4","MALE",228,1593,"2001-6-11","2",660,212.3786008358
162,2001,"PGTIS",3525,"4","MALE",228,1593,"2001-6-11","2",661,212.3786008358
162,2001,"PGTIS",3526,"4","MALE",228,1594,"2001-6-11","2",665,212.3786008358
162,2001,"PGTIS",3527,"4","MALE",228,1594,"2001-6-11","2",671,212.3786008358
162,2001,"PGTIS",3527,"4","MALE",228,1594,"2001-6-11","2",671,212.3786008358
162,2001,"PGTIS",3528,"4","MALE",228,1595,"2001-6-11","2",674,212.3786008358
162,2001,"PGTIS",3529,"4","MALE",228,1595,"2001-6-11","2",676,212.3786008358
162,2001,"PGTIS",3529,"4","MALE",228,1595,"2001-6-11","2",676,212.3786008358
162,2001,"PGTIS",3530,"4","MALE",228,1596,"2001-6-11","2",683,212.3786008358
162,2001,"PGTIS",3531,"4","MALE",228,1596,"2001-6-11","2",686,212.3786008358
162,2001,"PGTIS",3532,"4","MALE",228,1599,"2001-6-11","2",692,212.3786008358
162,2001,"PGTIS",3533,"4","MALE",228,1599,"2001-6-11","2",694,212.3786008358
162,2001,"PGTIS",3533,"4","MALE",228,1599,"2001-6-11","2",694,212.3786008358
162,2001,"PGTIS",3534,"4","MALE",228,2000,"2001-6-11","2",702,212.3786008358
162,2001,"PGTIS",3535,"4","MALE",228,2000,"2001-6-11","2",703,212.3786008358
155,2008,"PGTIS",2423,"3","FEMALE",223,1468,"2008-6-3","2",254,212.622520208359
155,2008,"PGTIS",2424,"3","FEMALE",223,1468,"2008-6-3","2",255,212.622520208359
155,2008,"PGTIS",2425,"3","FEMALE",223,1469,"2008-6-3","2",258,212.622520208359
155,2008,"PGTIS",2426,"3","FEMALE",223,1469,"2008-6-3","2",261,212.622520208359
155,2008,"PGTIS",2427,"-","FEMALE",223,1470,"2008-6-3","1",268,212.622520208359
155,2008,"PGTIS",2428,"-","FEMALE",223,1470,"2008-6-3","1",269,212.622520208359
155,2008,"PGTIS",2429,"3","FEMALE",223,1471,"2008-6-3","2",272,212.622520208359
155,2008,"PGTIS",2430,"3","FEMALE",223,1471,"2008-6-3","2",273,212.622520208359
155,2008,"PGTIS",2431,"3","FEMALE",223,1473,"2008-6-3","2",277,212.622520208359
155,2008,"PGTIS",2432,"-","FEMALE",223,1473,"2008-6-3","1",279,212.622520208359
155,2008,"PGTIS",2433,"-","FEMALE",223,1474,"2008-6-3","1",282,212.622520208359
155,2008,"PGTIS",2434,"3","FEMALE",223,1474,"2008-6-3","2",283,212.622520208359
155,2008,"PGTIS",2435,"3","FEMALE",223,1476,"2008-6-3","2",286,212.622520208359
155,2008,"PGTIS",2436,"3","FEMALE",223,1476,"2008-6-3","2",288,212.622520208359
155,2008,"PGTIS",2437,"4","FEMALE",223,1477,"2008-6-3","2",292,212.622520208359
155,2008,"PGTIS",2438,"3","FEMALE",223,1477,"2008-6-3","2",293,212.622520208359
155,2008,"PGTIS",2439,"3","FEMALE",223,1480,"2008-6-3","2",303,212.622520208359
155,2008,"PGTIS",2440,"-","FEMALE",223,1480,"2008-6-3","1",304,212.622520208359
155,2008,"PGTIS",2441,"3","FEMALE",223,1482,"2008-6-3","2",309,212.622520208359
155,2008,"PGTIS",2442,"3","FEMALE",223,1482,"2008-6-3","2",310,212.622520208359
155,2008,"PGTIS",2443,"3","FEMALE",223,1483,"2008-6-3","2",317,212.622520208359
155,2008,"PGTIS",2444,"4","FEMALE",223,1483,"2008-6-3","2",318,212.622520208359
155,2008,"PGTIS",2445,"-","FEMALE",223,1485,"2008-6-3","1",323,212.622520208359
155,2008,"PGTIS",2446,"3","FEMALE",223,1485,"2008-6-3","2",329,212.622520208359
155,2008,"PGTIS",2447,"4","FEMALE",223,1486,"2008-6-3","2",333,212.622520208359
155,2008,"PGTIS",2448,"-","FEMALE",223,1486,"2008-6-3","1",338,212.622520208359
155,2008,"PGTIS",2449,"-","FEMALE",223,1487,"2008-6-3","1",345,212.622520208359
155,2008,"PGTIS",2450,"-","FEMALE",223,1487,"2008-6-3","1",346,212.622520208359
155,2008,"PGTIS",2451,"3","FEMALE",223,1489,"2008-6-3","2",350,212.622520208359
155,2008,"PGTIS",2452,"3","FEMALE",223,1489,"2008-6-3","2",352,212.622520208359
155,2008,"PGTIS",2453,"3","FEMALE",223,1490,"2008-6-3","2",358,212.622520208359
155,2008,"PGTIS",2454,"4","FEMALE",223,1490,"2008-6-3","2",360,212.622520208359
155,2008,"PGTIS",2455,"4","FEMALE",223,1501,"2008-6-3","2",365,212.622520208359
155,2008,"PGTIS",2456,"4","FEMALE",223,1501,"2008-6-3","2",368,212.622520208359
155,2008,"PGTIS",2457,"3","FEMALE",223,1530,"2008-6-3","2",375,212.622520208359
155,2008,"PGTIS",2458,"4","FEMALE",223,1530,"2008-6-3","2",376,212.622520208359
155,2008,"PGTIS",2459,"-","FEMALE",223,1541,"2008-6-3","1",389,212.622520208359
155,2008,"PGTIS",2460,"-","FEMALE",223,1541,"2008-6-3","1",393,212.622520208359
155,2008,"PGTIS",2461,"3","FEMALE",223,1558,"2008-6-3","2",402,212.622520208359
155,2008,"PGTIS",2462,"3","FEMALE",223,1558,"2008-6-3","2",404,212.622520208359
155,2008,"PGTIS",2463,"3","FEMALE",223,1563,"2008-6-3","2",407,212.622520208359
155,2008,"PGTIS",2464,"3","FEMALE",223,1563,"2008-6-3","2",408,212.622520208359
155,2008,"PGTIS",2465,"4","MALE",223,1468,"2008-6-3","2",254,212.622520208359
155,2008,"PGTIS",2466,"4","MALE",223,1468,"2008-6-3","2",255,212.622520208359
155,2008,"PGTIS",2467,"4","MALE",223,1469,"2008-6-3","2",258,212.622520208359
155,2008,"PGTIS",2468,"4","MALE",223,1469,"2008-6-3","2",261,212.622520208359
155,2008,"PGTIS",2469,"4","MALE",223,1470,"2008-6-3","2",268,212.622520208359
155,2008,"PGTIS",2470,"4","MALE",223,1470,"2008-6-3","2",269,212.622520208359
155,2008,"PGTIS",2471,"4","MALE",223,1471,"2008-6-3","2",272,212.622520208359
155,2008,"PGTIS",2472,"4","MALE",223,1471,"2008-6-3","2",273,212.622520208359
155,2008,"PGTIS",2473,"4","MALE",223,1473,"2008-6-3","2",277,212.622520208359
155,2008,"PGTIS",2474,"4","MALE",223,1473,"2008-6-3","2",279,212.622520208359
155,2008,"PGTIS",2475,"4","MALE",223,1474,"2008-6-3","2",282,212.622520208359
155,2008,"PGTIS",2476,"4","MALE",223,1474,"2008-6-3","2",283,212.622520208359
155,2008,"PGTIS",2477,"4","MALE",223,1476,"2008-6-3","2",286,212.622520208359
155,2008,"PGTIS",2478,"4","MALE",223,1476,"2008-6-3","2",288,212.622520208359
155,2008,"PGTIS",2479,"4","MALE",223,1477,"2008-6-3","2",292,212.622520208359
155,2008,"PGTIS",2480,"4","MALE",223,1477,"2008-6-3","2",293,212.622520208359
155,2008,"PGTIS",2481,"4","MALE",223,1480,"2008-6-3","2",303,212.622520208359
155,2008,"PGTIS",2482,"4","MALE",223,1480,"2008-6-3","2",304,212.622520208359
155,2008,"PGTIS",2483,"4","MALE",223,1482,"2008-6-3","2",309,212.622520208359
155,2008,"PGTIS",2484,"4","MALE",223,1482,"2008-6-3","2",310,212.622520208359
155,2008,"PGTIS",2485,"4","MALE",223,1483,"2008-6-3","2",317,212.622520208359
155,2008,"PGTIS",2486,"4","MALE",223,1483,"2008-6-3","2",318,212.622520208359
155,2008,"PGTIS",2487,"4","MALE",223,1485,"2008-6-3","2",323,212.622520208359
155,2008,"PGTIS",2488,"4","MALE",223,1485,"2008-6-3","2",329,212.622520208359
155,2008,"PGTIS",2489,"4","MALE",223,1486,"2008-6-3","2",333,212.622520208359
155,2008,"PGTIS",2490,"4","MALE",223,1486,"2008-6-3","2",338,212.622520208359
155,2008,"PGTIS",2491,"4","MALE",223,1487,"2008-6-3","2",345,212.622520208359
155,2008,"PGTIS",2492,"4","MALE",223,1487,"2008-6-3","2",346,212.622520208359
155,2008,"PGTIS",2493,"4","MALE",223,1489,"2008-6-3","2",350,212.622520208359
155,2008,"PGTIS",2494,"4","MALE",223,1489,"2008-6-3","2",352,212.622520208359
155,2008,"PGTIS",2495,"4","MALE",223,1490,"2008-6-3","2",358,212.622520208359
155,2008,"PGTIS",2496,"4","MALE",223,1490,"2008-6-3","2",360,212.622520208359
155,2008,"PGTIS",2497,"4","MALE",223,1501,"2008-6-3","2",365,212.622520208359
155,2008,"PGTIS",2498,"4","MALE",223,1501,"2008-6-3","2",368,212.622520208359
155,2008,"PGTIS",2499,"4","MALE",223,1530,"2008-6-3","2",375,212.622520208359
155,2008,"PGTIS",2500,"4","MALE",223,1530,"2008-6-3","2",376,212.622520208359
155,2008,"PGTIS",2501,"4","MALE",223,1541,"2008-6-3","2",389,212.622520208359
155,2008,"PGTIS",2502,"3","MALE",223,1541,"2008-6-3","2",393,212.622520208359
155,2008,"PGTIS",2503,"4","MALE",223,1558,"2008-6-3","2",402,212.622520208359
155,2008,"PGTIS",2504,"4","MALE",223,1558,"2008-6-3","2",404,212.622520208359
155,2008,"PGTIS",2505,"4","MALE",223,1563,"2008-6-3","2",407,212.622520208359
155,2008,"PGTIS",2506,"4","MALE",223,1563,"2008-6-3","2",408,212.622520208359
135,2006,"Tolko",5399,"receptive20","FEMALE",310,1055,"2006-05-15","2",857,212.778735518456
