"","Sex","Year","DoY","Index","Clone","Phenophase_Derived","Heat","Heatsum","Orchard"
"5463","FEMALE",2000,159,618,1542,"1",8.3,224.4,220
"5464","FEMALE",2000,161,618,1542,"2",6.8,236.5,220
"5465","FEMALE",2000,163,618,1542,"2",6,249.8,220
"5466","FEMALE",2000,165,618,1542,"2",7,262.1,220
"5467","FEMALE",2000,168,618,1542,"2",6.8,283.4,220
"5468","FEMALE",2000,170,618,1542,"2",8.5,299.7,220
"5469","FEMALE",2000,157,619,1557,"1",10.3,206.8,220
"5470","FEMALE",2000,159,619,1557,"2",8.3,224.4,220
"5471","FEMALE",2000,161,619,1557,"2",6.8,236.5,220
"5472","FEMALE",2000,163,619,1557,"2",6,249.8,220
"5473","FEMALE",2000,165,619,1557,"2",7,262.1,220
"5474","FEMALE",2000,168,619,1557,"3",6.8,283.4,220
"5475","FEMALE",2000,170,619,1557,"3",8.5,299.7,220
"5476","FEMALE",2000,157,620,1559,"1",10.3,206.8,220
"5477","FEMALE",2000,159,620,1559,"2",8.3,224.4,220
"5478","FEMALE",2000,161,620,1559,"2",6.8,236.5,220
"5479","FEMALE",2000,163,620,1559,"2",6,249.8,220
"5480","FEMALE",2000,165,620,1559,"2",7,262.1,220
"5481","FEMALE",2000,168,620,1559,"3",6.8,283.4,220
"5482","FEMALE",2000,170,620,1559,"3",8.5,299.7,220
"5483","FEMALE",2000,157,621,1559,"1",10.3,206.8,220
"5484","FEMALE",2000,159,621,1559,"2",8.3,224.4,220
"5485","FEMALE",2000,161,621,1559,"2",6.8,236.5,220
"5486","FEMALE",2000,163,621,1559,"2",6,249.8,220
"5487","FEMALE",2000,165,621,1559,"2",7,262.1,220
"5488","FEMALE",2000,168,621,1559,"2",6.8,283.4,220
"5489","FEMALE",2000,170,621,1559,"3",8.5,299.7,220
"5490","FEMALE",2000,157,622,1582,"1",10.3,206.8,220
"5491","FEMALE",2000,159,622,1582,"2",8.3,224.4,220
"5492","FEMALE",2000,161,622,1582,"2",6.8,236.5,220
"5493","FEMALE",2000,163,622,1582,"2",6,249.8,220
"5494","FEMALE",2000,165,622,1582,"2",7,262.1,220
"5495","FEMALE",2000,168,622,1582,"2",6.8,283.4,220
"5496","FEMALE",2000,170,622,1582,"3",8.5,299.7,220
"5497","FEMALE",2000,157,623,1582,"1",10.3,206.8,220
"5498","FEMALE",2000,159,623,1582,"2",8.3,224.4,220
"5499","FEMALE",2000,161,623,1582,"2",6.8,236.5,220
"5500","FEMALE",2000,163,623,1582,"2",6,249.8,220
"5501","FEMALE",2000,165,623,1582,"2",7,262.1,220
"5502","FEMALE",2000,168,623,1582,"2",6.8,283.4,220
"5503","FEMALE",2000,170,623,1582,"3",8.5,299.7,220
"5504","FEMALE",2000,157,624,1582,"1",10.3,206.8,220
"5505","FEMALE",2000,159,624,1582,"2",8.3,224.4,220
"5506","FEMALE",2000,161,624,1582,"2",6.8,236.5,220
"5507","FEMALE",2000,163,624,1582,"2",6,249.8,220
"5508","FEMALE",2000,165,624,1582,"2",7,262.1,220
"5509","FEMALE",2000,168,624,1582,"2",6.8,283.4,220
"5510","FEMALE",2000,170,624,1582,"2",8.5,299.7,220
"5511","FEMALE",2000,157,625,1582,"1",10.3,206.8,220
"5512","FEMALE",2000,159,625,1582,"2",8.3,224.4,220
"5513","FEMALE",2000,161,625,1582,"2",6.8,236.5,220
"5514","FEMALE",2000,163,625,1582,"2",6,249.8,220
"5515","FEMALE",2000,165,625,1582,"2",7,262.1,220
"5516","FEMALE",2000,168,625,1582,"2",6.8,283.4,220
"5517","FEMALE",2000,170,625,1582,"3",8.5,299.7,220
"5518","FEMALE",2000,157,626,1587,"2",10.3,206.8,220
"5519","FEMALE",2000,159,626,1587,"2",8.3,224.4,220
"5520","FEMALE",2000,161,626,1587,"2",6.8,236.5,220
"5521","FEMALE",2000,163,626,1587,"2",6,249.8,220
"5522","FEMALE",2000,165,626,1587,"2",7,262.1,220
"5523","FEMALE",2000,168,626,1587,"3",6.8,283.4,220
"5524","FEMALE",2000,170,626,1587,"3",8.5,299.7,220
"5525","FEMALE",2000,157,627,1587,"2",10.3,206.8,220
"5526","FEMALE",2000,159,627,1587,"2",8.3,224.4,220
"5527","FEMALE",2000,161,627,1587,"2",6.8,236.5,220
"5528","FEMALE",2000,163,627,1587,"2",6,249.8,220
"5529","FEMALE",2000,165,627,1587,"2",7,262.1,220
"5530","FEMALE",2000,168,627,1587,"3",6.8,283.4,220
"5531","FEMALE",2000,170,627,1587,"3",8.5,299.7,220
"5532","FEMALE",2000,157,628,1591,"2",10.3,206.8,220
"5533","FEMALE",2000,159,628,1591,"2",8.3,224.4,220
"5534","FEMALE",2000,161,628,1591,"2",6.8,236.5,220
"5535","FEMALE",2000,163,628,1591,"2",6,249.8,220
"5536","FEMALE",2000,165,628,1591,"2",7,262.1,220
"5537","FEMALE",2000,168,628,1591,"3",6.8,283.4,220
"5538","FEMALE",2000,170,628,1591,"3",8.5,299.7,220
"5539","FEMALE",2000,157,629,1591,"2",10.3,206.8,220
"5540","FEMALE",2000,159,629,1591,"2",8.3,224.4,220
"5541","FEMALE",2000,161,629,1591,"2",6.8,236.5,220
"5542","FEMALE",2000,163,629,1591,"2",6,249.8,220
"5543","FEMALE",2000,165,629,1591,"2",7,262.1,220
"5544","FEMALE",2000,168,629,1591,"3",6.8,283.4,220
"5545","FEMALE",2000,170,629,1591,"3",8.5,299.7,220
"5546","FEMALE",2000,157,630,1591,"2",10.3,206.8,220
"5547","FEMALE",2000,159,630,1591,"2",8.3,224.4,220
"5548","FEMALE",2000,161,630,1591,"2",6.8,236.5,220
"5549","FEMALE",2000,163,630,1591,"2",6,249.8,220
"5550","FEMALE",2000,165,630,1591,"2",7,262.1,220
"5551","FEMALE",2000,168,630,1591,"3",6.8,283.4,220
"5552","FEMALE",2000,170,630,1591,"3",8.5,299.7,220
"5553","FEMALE",2000,157,631,1592,"1",10.3,206.8,220
"5554","FEMALE",2000,159,631,1592,"1",8.3,224.4,220
"5555","FEMALE",2000,161,631,1592,"2",6.8,236.5,220
"5556","FEMALE",2000,163,631,1592,"2",6,249.8,220
"5557","FEMALE",2000,165,631,1592,"2",7,262.1,220
"5558","FEMALE",2000,168,631,1592,"2",6.8,283.4,220
"5559","FEMALE",2000,170,631,1592,"3",8.5,299.7,220
"5560","FEMALE",2000,157,632,1592,"1",10.3,206.8,220
"5561","FEMALE",2000,159,632,1592,"1",8.3,224.4,220
"5562","FEMALE",2000,161,632,1592,"2",6.8,236.5,220
"5563","FEMALE",2000,163,632,1592,"2",6,249.8,220
"5564","FEMALE",2000,165,632,1592,"2",7,262.1,220
"5565","FEMALE",2000,168,632,1592,"2",6.8,283.4,220
"5566","FEMALE",2000,170,632,1592,"3",8.5,299.7,220
"5567","FEMALE",2000,157,633,1597,"1",10.3,206.8,220
"5568","FEMALE",2000,159,633,1597,"1",8.3,224.4,220
"5569","FEMALE",2000,161,633,1597,"1",6.8,236.5,220
"5570","FEMALE",2000,163,633,1597,"2",6,249.8,220
"5571","FEMALE",2000,165,633,1597,"2",7,262.1,220
"5572","FEMALE",2000,168,633,1597,"2",6.8,283.4,220
"5573","FEMALE",2000,170,633,1597,"3",8.5,299.7,220
"5574","FEMALE",2000,157,634,1597,"1",10.3,206.8,220
"5575","FEMALE",2000,159,634,1597,"1",8.3,224.4,220
"5576","FEMALE",2000,161,634,1597,"2",6.8,236.5,220
"5577","FEMALE",2000,163,634,1597,"2",6,249.8,220
"5578","FEMALE",2000,165,634,1597,"2",7,262.1,220
"5579","FEMALE",2000,168,634,1597,"2",6.8,283.4,220
"5580","FEMALE",2000,170,634,1597,"3",8.5,299.7,220
"5581","FEMALE",2000,157,635,1598,"2",10.3,206.8,220
"5582","FEMALE",2000,159,635,1598,"2",8.3,224.4,220
"5583","FEMALE",2000,161,635,1598,"2",6.8,236.5,220
"5584","FEMALE",2000,163,635,1598,"2",6,249.8,220
"5585","FEMALE",2000,165,635,1598,"2",7,262.1,220
"5586","FEMALE",2000,168,635,1598,"2",6.8,283.4,220
"5587","FEMALE",2000,170,635,1598,"3",8.5,299.7,220
"5588","FEMALE",2000,157,636,1598,"2",10.3,206.8,220
"5589","FEMALE",2000,159,636,1598,"2",8.3,224.4,220
"5590","FEMALE",2000,161,636,1598,"2",6.8,236.5,220
"5591","FEMALE",2000,163,636,1598,"2",6,249.8,220
"5592","FEMALE",2000,165,636,1598,"2",7,262.1,220
"5593","FEMALE",2000,168,636,1598,"2",6.8,283.4,220
"5594","FEMALE",2000,170,636,1598,"3",8.5,299.7,220
"5595","FEMALE",2000,153,1836,1482,"1",6.5,168.2,223
"5596","FEMALE",2000,155,1836,1482,"2",10.3,186.5,223
"5597","FEMALE",2000,157,1836,1482,"2",10.3,206.8,223
"5598","FEMALE",2000,159,1836,1482,"2",8.3,224.4,223
"5599","FEMALE",2000,153,1837,1482,"1",6.5,168.2,223
"5600","FEMALE",2000,155,1837,1482,"2",10.3,186.5,223
"5601","FEMALE",2000,157,1837,1482,"2",10.3,206.8,223
"5602","FEMALE",2000,159,1837,1482,"3",8.3,224.4,223
"5603","FEMALE",2000,153,1839,1483,"1",6.5,168.2,223
"5604","FEMALE",2000,155,1839,1483,"2",10.3,186.5,223
"5605","FEMALE",2000,157,1839,1483,"2",10.3,206.8,223
"5606","FEMALE",2000,159,1839,1483,"2",8.3,224.4,223
"5607","FEMALE",2000,153,1849,1501,"1",6.5,168.2,223
"5608","FEMALE",2000,155,1849,1501,"2",10.3,186.5,223
"5609","FEMALE",2000,157,1849,1501,"2",10.3,206.8,223
"5610","FEMALE",2000,159,1849,1501,"2",8.3,224.4,223
"5611","FEMALE",2000,153,1850,1501,"1",6.5,168.2,223
"5612","FEMALE",2000,155,1850,1501,"2",10.3,186.5,223
"5613","FEMALE",2000,157,1850,1501,"2",10.3,206.8,223
"5614","FEMALE",2000,159,1850,1501,"2",8.3,224.4,223
"5615","FEMALE",2000,153,3328,951,"2",6.5,168.2,228
"5616","FEMALE",2000,155,3328,951,"2",10.3,186.5,228
"5617","FEMALE",2000,157,3328,951,"2",10.3,206.8,228
"5618","FEMALE",2000,159,3328,951,"2",8.3,224.4,228
"5619","FEMALE",2000,153,3329,951,"1",6.5,168.2,228
"5620","FEMALE",2000,155,3329,951,"1",10.3,186.5,228
"5621","FEMALE",2000,157,3329,951,"2",10.3,206.8,228
"5622","FEMALE",2000,159,3329,951,"2",8.3,224.4,228
"5623","FEMALE",2000,153,3340,987,"1",6.5,168.2,228
"5624","FEMALE",2000,155,3340,987,"2",10.3,186.5,228
"5625","FEMALE",2000,157,3340,987,"2",10.3,206.8,228
"5626","FEMALE",2000,159,3340,987,"2",8.3,224.4,228
"5627","FEMALE",2000,153,3341,987,"1",6.5,168.2,228
"5628","FEMALE",2000,155,3341,987,"1",10.3,186.5,228
"5629","FEMALE",2000,157,3341,987,"1",10.3,206.8,228
"5630","FEMALE",2000,159,3341,987,"2",8.3,224.4,228
"5631","FEMALE",2000,153,3345,1460,"1",6.5,168.2,228
"5632","FEMALE",2000,155,3345,1460,"1",10.3,186.5,228
"5633","FEMALE",2000,157,3345,1460,"2",10.3,206.8,228
"5634","FEMALE",2000,159,3345,1460,"3",8.3,224.4,228
"5635","FEMALE",2000,153,3348,1462,"1",6.5,168.2,228
"5636","FEMALE",2000,155,3348,1462,"1",10.3,186.5,228
"5637","FEMALE",2000,157,3348,1462,"2",10.3,206.8,228
"5638","FEMALE",2000,159,3348,1462,"3",8.3,224.4,228
"5639","FEMALE",2000,153,3352,1464,"1",6.5,168.2,228
"5640","FEMALE",2000,155,3352,1464,"1",10.3,186.5,228
"5641","FEMALE",2000,157,3352,1464,"2",10.3,206.8,228
"5642","FEMALE",2000,159,3352,1464,"3",8.3,224.4,228
"5643","FEMALE",2000,153,3359,1467,"1",6.5,168.2,228
"5644","FEMALE",2000,155,3359,1467,"1",10.3,186.5,228
"5645","FEMALE",2000,157,3359,1467,"1",10.3,206.8,228
"5646","FEMALE",2000,159,3359,1467,"2",8.3,224.4,228
"5647","FEMALE",2000,153,3362,1533,"1",6.5,168.2,228
"5648","FEMALE",2000,155,3362,1533,"1",10.3,186.5,228
"5649","FEMALE",2000,157,3362,1533,"2",10.3,206.8,228
"5650","FEMALE",2000,159,3362,1533,"3",8.3,224.4,228
"5651","FEMALE",2000,153,3363,1533,"1",6.5,168.2,228
"5652","FEMALE",2000,155,3363,1533,"1",10.3,186.5,228
"5653","FEMALE",2000,157,3363,1533,"2",10.3,206.8,228
"5654","FEMALE",2000,159,3363,1533,"2",8.3,224.4,228
"5655","MALE",2000,157,637,980,"2",10.3,206.8,220
"5656","MALE",2000,159,637,980,"2",8.3,224.4,220
"5657","MALE",2000,161,637,980,"2",6.8,236.5,220
"5658","MALE",2000,163,637,980,"2",6,249.8,220
"5659","MALE",2000,165,637,980,"2",7,262.1,220
"5660","MALE",2000,168,637,980,"2",6.8,283.4,220
"5661","MALE",2000,170,637,980,"3",8.5,299.7,220
"5662","MALE",2000,157,638,980,"2",10.3,206.8,220
"5663","MALE",2000,159,638,980,"2",8.3,224.4,220
"5664","MALE",2000,161,638,980,"2",6.8,236.5,220
"5665","MALE",2000,163,638,980,"2",6,249.8,220
"5666","MALE",2000,165,638,980,"2",7,262.1,220
"5667","MALE",2000,168,638,980,"3",6.8,283.4,220
"5668","MALE",2000,170,638,980,"3",8.5,299.7,220
"5669","MALE",2000,157,639,984,"2",10.3,206.8,220
"5670","MALE",2000,159,639,984,"2",8.3,224.4,220
"5671","MALE",2000,161,639,984,"2",6.8,236.5,220
"5672","MALE",2000,163,639,984,"2",6,249.8,220
"5673","MALE",2000,165,639,984,"3",7,262.1,220
"5674","MALE",2000,168,639,984,"3",6.8,283.4,220
"5675","MALE",2000,170,639,984,"3",8.5,299.7,220
"5676","MALE",2000,157,640,984,"2",10.3,206.8,220
"5677","MALE",2000,159,640,984,"2",8.3,224.4,220
"5678","MALE",2000,161,640,984,"2",6.8,236.5,220
"5679","MALE",2000,163,640,984,"2",6,249.8,220
"5680","MALE",2000,165,640,984,"3",7,262.1,220
"5681","MALE",2000,168,640,984,"3",6.8,283.4,220
"5682","MALE",2000,170,640,984,"3",8.5,299.7,220
"5683","MALE",2000,157,641,985,"2",10.3,206.8,220
"5684","MALE",2000,159,641,985,"2",8.3,224.4,220
"5685","MALE",2000,161,641,985,"2",6.8,236.5,220
"5686","MALE",2000,163,641,985,"2",6,249.8,220
"5687","MALE",2000,165,641,985,"3",7,262.1,220
"5688","MALE",2000,168,641,985,"3",6.8,283.4,220
"5689","MALE",2000,170,641,985,"3",8.5,299.7,220
"5690","MALE",2000,157,642,985,"2",10.3,206.8,220
"5691","MALE",2000,159,642,985,"2",8.3,224.4,220
"5692","MALE",2000,161,642,985,"2",6.8,236.5,220
"5693","MALE",2000,163,642,985,"2",6,249.8,220
"5694","MALE",2000,165,642,985,"2",7,262.1,220
"5695","MALE",2000,168,642,985,"3",6.8,283.4,220
"5696","MALE",2000,170,642,985,"3",8.5,299.7,220
"5697","MALE",2000,157,643,985,"2",10.3,206.8,220
"5698","MALE",2000,159,643,985,"2",8.3,224.4,220
"5699","MALE",2000,161,643,985,"2",6.8,236.5,220
"5700","MALE",2000,163,643,985,"2",6,249.8,220
"5701","MALE",2000,165,643,985,"3",7,262.1,220
"5702","MALE",2000,168,643,985,"3",6.8,283.4,220
"5703","MALE",2000,170,643,985,"3",8.5,299.7,220
"5704","MALE",2000,157,644,988,"2",10.3,206.8,220
"5705","MALE",2000,159,644,988,"2",8.3,224.4,220
"5706","MALE",2000,161,644,988,"2",6.8,236.5,220
"5707","MALE",2000,163,644,988,"2",6,249.8,220
"5708","MALE",2000,165,644,988,"2",7,262.1,220
"5709","MALE",2000,168,644,988,"3",6.8,283.4,220
"5710","MALE",2000,170,644,988,"3",8.5,299.7,220
"5711","MALE",2000,157,645,988,"2",10.3,206.8,220
"5712","MALE",2000,159,645,988,"2",8.3,224.4,220
"5713","MALE",2000,161,645,988,"2",6.8,236.5,220
"5714","MALE",2000,163,645,988,"2",6,249.8,220
"5715","MALE",2000,165,645,988,"2",7,262.1,220
"5716","MALE",2000,168,645,988,"3",6.8,283.4,220
"5717","MALE",2000,170,645,988,"3",8.5,299.7,220
"5718","MALE",2000,157,646,1472,"2",10.3,206.8,220
"5719","MALE",2000,159,646,1472,"2",8.3,224.4,220
"5720","MALE",2000,161,646,1472,"2",6.8,236.5,220
"5721","MALE",2000,163,646,1472,"2",6,249.8,220
"5722","MALE",2000,165,646,1472,"2",7,262.1,220
"5723","MALE",2000,168,646,1472,"3",6.8,283.4,220
"5724","MALE",2000,170,646,1472,"3",8.5,299.7,220
"5725","MALE",2000,157,647,1472,"2",10.3,206.8,220
"5726","MALE",2000,159,647,1472,"2",8.3,224.4,220
"5727","MALE",2000,161,647,1472,"2",6.8,236.5,220
"5728","MALE",2000,163,647,1472,"2",6,249.8,220
"5729","MALE",2000,165,647,1472,"2",7,262.1,220
"5730","MALE",2000,168,647,1472,"3",6.8,283.4,220
"5731","MALE",2000,170,647,1472,"3",8.5,299.7,220
"5732","MALE",2000,157,648,1475,"2",10.3,206.8,220
"5733","MALE",2000,159,648,1475,"2",8.3,224.4,220
"5734","MALE",2000,161,648,1475,"2",6.8,236.5,220
"5735","MALE",2000,163,648,1475,"2",6,249.8,220
"5736","MALE",2000,165,648,1475,"2",7,262.1,220
"5737","MALE",2000,168,648,1475,"3",6.8,283.4,220
"5738","MALE",2000,170,648,1475,"3",8.5,299.7,220
"5739","MALE",2000,157,649,1475,"1",10.3,206.8,220
"5740","MALE",2000,159,649,1475,"2",8.3,224.4,220
"5741","MALE",2000,161,649,1475,"2",6.8,236.5,220
"5742","MALE",2000,163,649,1475,"2",6,249.8,220
"5743","MALE",2000,165,649,1475,"2",7,262.1,220
"5744","MALE",2000,168,649,1475,"3",6.8,283.4,220
"5745","MALE",2000,170,649,1475,"3",8.5,299.7,220
"5746","MALE",2000,157,650,1478,"2",10.3,206.8,220
"5747","MALE",2000,159,650,1478,"2",8.3,224.4,220
"5748","MALE",2000,161,650,1478,"2",6.8,236.5,220
"5749","MALE",2000,163,650,1478,"2",6,249.8,220
"5750","MALE",2000,165,650,1478,"2",7,262.1,220
"5751","MALE",2000,168,650,1478,"3",6.8,283.4,220
"5752","MALE",2000,170,650,1478,"3",8.5,299.7,220
"5753","MALE",2000,157,651,1478,"2",10.3,206.8,220
"5754","MALE",2000,159,651,1478,"2",8.3,224.4,220
"5755","MALE",2000,161,651,1478,"2",6.8,236.5,220
"5756","MALE",2000,163,651,1478,"2",6,249.8,220
"5757","MALE",2000,165,651,1478,"2",7,262.1,220
"5758","MALE",2000,168,651,1478,"3",6.8,283.4,220
"5759","MALE",2000,170,651,1478,"3",8.5,299.7,220
"5760","MALE",2000,157,652,1479,"2",10.3,206.8,220
"5761","MALE",2000,159,652,1479,"2",8.3,224.4,220
"5762","MALE",2000,161,652,1479,"2",6.8,236.5,220
"5763","MALE",2000,163,652,1479,"2",6,249.8,220
"5764","MALE",2000,165,652,1479,"2",7,262.1,220
"5765","MALE",2000,168,652,1479,"3",6.8,283.4,220
"5766","MALE",2000,170,652,1479,"3",8.5,299.7,220
"5767","MALE",2000,157,653,1479,"2",10.3,206.8,220
"5768","MALE",2000,159,653,1479,"2",8.3,224.4,220
"5769","MALE",2000,161,653,1479,"2",6.8,236.5,220
"5770","MALE",2000,163,653,1479,"2",6,249.8,220
"5771","MALE",2000,165,653,1479,"3",7,262.1,220
"5772","MALE",2000,168,653,1479,"3",6.8,283.4,220
"5773","MALE",2000,170,653,1479,"3",8.5,299.7,220
"5774","MALE",2000,157,654,1481,"2",10.3,206.8,220
"5775","MALE",2000,159,654,1481,"2",8.3,224.4,220
"5776","MALE",2000,161,654,1481,"2",6.8,236.5,220
"5777","MALE",2000,163,654,1481,"2",6,249.8,220
"5778","MALE",2000,165,654,1481,"3",7,262.1,220
"5779","MALE",2000,168,654,1481,"3",6.8,283.4,220
"5780","MALE",2000,170,654,1481,"3",8.5,299.7,220
"5781","MALE",2000,157,655,1481,"2",10.3,206.8,220
"5782","MALE",2000,159,655,1481,"2",8.3,224.4,220
"5783","MALE",2000,161,655,1481,"2",6.8,236.5,220
"5784","MALE",2000,163,655,1481,"2",6,249.8,220
"5785","MALE",2000,165,655,1481,"2",7,262.1,220
"5786","MALE",2000,168,655,1481,"3",6.8,283.4,220
"5787","MALE",2000,170,655,1481,"3",8.5,299.7,220
"5788","MALE",2000,157,656,1484,"2",10.3,206.8,220
"5789","MALE",2000,159,656,1484,"2",8.3,224.4,220
"5790","MALE",2000,161,656,1484,"2",6.8,236.5,220
"5791","MALE",2000,163,656,1484,"2",6,249.8,220
"5792","MALE",2000,165,656,1484,"2",7,262.1,220
"5793","MALE",2000,168,656,1484,"3",6.8,283.4,220
"5794","MALE",2000,170,656,1484,"3",8.5,299.7,220
"5795","MALE",2000,157,657,1484,"2",10.3,206.8,220
"5796","MALE",2000,159,657,1484,"2",8.3,224.4,220
"5797","MALE",2000,161,657,1484,"2",6.8,236.5,220
"5798","MALE",2000,163,657,1484,"2",6,249.8,220
"5799","MALE",2000,165,657,1484,"2",7,262.1,220
"5800","MALE",2000,168,657,1484,"3",6.8,283.4,220
"5801","MALE",2000,170,657,1484,"3",8.5,299.7,220
"5802","MALE",2000,157,658,1488,"2",10.3,206.8,220
"5803","MALE",2000,159,658,1488,"2",8.3,224.4,220
"5804","MALE",2000,161,658,1488,"2",6.8,236.5,220
"5805","MALE",2000,163,658,1488,"2",6,249.8,220
"5806","MALE",2000,165,658,1488,"2",7,262.1,220
"5807","MALE",2000,168,658,1488,"3",6.8,283.4,220
"5808","MALE",2000,170,658,1488,"3",8.5,299.7,220
"5809","MALE",2000,157,659,1488,"2",10.3,206.8,220
"5810","MALE",2000,159,659,1488,"2",8.3,224.4,220
"5811","MALE",2000,161,659,1488,"2",6.8,236.5,220
"5812","MALE",2000,163,659,1488,"2",6,249.8,220
"5813","MALE",2000,165,659,1488,"2",7,262.1,220
"5814","MALE",2000,168,659,1488,"3",6.8,283.4,220
"5815","MALE",2000,170,659,1488,"3",8.5,299.7,220
"5816","MALE",2000,157,660,1502,"1",10.3,206.8,220
"5817","MALE",2000,159,660,1502,"2",8.3,224.4,220
"5818","MALE",2000,161,660,1502,"2",6.8,236.5,220
"5819","MALE",2000,163,660,1502,"2",6,249.8,220
"5820","MALE",2000,165,660,1502,"2",7,262.1,220
"5821","MALE",2000,168,660,1502,"3",6.8,283.4,220
"5822","MALE",2000,170,660,1502,"3",8.5,299.7,220
"5823","MALE",2000,157,661,1502,"1",10.3,206.8,220
"5824","MALE",2000,159,661,1502,"2",8.3,224.4,220
"5825","MALE",2000,161,661,1502,"2",6.8,236.5,220
"5826","MALE",2000,163,661,1502,"2",6,249.8,220
"5827","MALE",2000,165,661,1502,"2",7,262.1,220
"5828","MALE",2000,168,661,1502,"2",6.8,283.4,220
"5829","MALE",2000,170,661,1502,"3",8.5,299.7,220
"5830","MALE",2000,157,662,1502,"2",10.3,206.8,220
"5831","MALE",2000,159,662,1502,"2",8.3,224.4,220
"5832","MALE",2000,161,662,1502,"2",6.8,236.5,220
"5833","MALE",2000,163,662,1502,"2",6,249.8,220
"5834","MALE",2000,165,662,1502,"2",7,262.1,220
"5835","MALE",2000,168,662,1502,"3",6.8,283.4,220
"5836","MALE",2000,170,662,1502,"3",8.5,299.7,220
"5837","MALE",2000,157,663,1503,"2",10.3,206.8,220
"5838","MALE",2000,159,663,1503,"2",8.3,224.4,220
"5839","MALE",2000,161,663,1503,"2",6.8,236.5,220
"5840","MALE",2000,163,663,1503,"2",6,249.8,220
"5841","MALE",2000,165,663,1503,"2",7,262.1,220
"5842","MALE",2000,168,663,1503,"3",6.8,283.4,220
"5843","MALE",2000,170,663,1503,"3",8.5,299.7,220
"5844","MALE",2000,157,664,1503,"2",10.3,206.8,220
"5845","MALE",2000,159,664,1503,"2",8.3,224.4,220
"5846","MALE",2000,161,664,1503,"2",6.8,236.5,220
"5847","MALE",2000,163,664,1503,"2",6,249.8,220
"5848","MALE",2000,165,664,1503,"2",7,262.1,220
"5849","MALE",2000,168,664,1503,"3",6.8,283.4,220
"5850","MALE",2000,170,664,1503,"3",8.5,299.7,220
"5851","MALE",2000,157,665,1526,"1",10.3,206.8,220
"5852","MALE",2000,159,665,1526,"2",8.3,224.4,220
"5853","MALE",2000,161,665,1526,"2",6.8,236.5,220
"5854","MALE",2000,163,665,1526,"2",6,249.8,220
"5855","MALE",2000,165,665,1526,"2",7,262.1,220
"5856","MALE",2000,168,665,1526,"3",6.8,283.4,220
"5857","MALE",2000,170,665,1526,"3",8.5,299.7,220
"5858","MALE",2000,157,666,1526,"1",10.3,206.8,220
"5859","MALE",2000,159,666,1526,"2",8.3,224.4,220
"5860","MALE",2000,161,666,1526,"2",6.8,236.5,220
"5861","MALE",2000,163,666,1526,"2",6,249.8,220
"5862","MALE",2000,165,666,1526,"2",7,262.1,220
"5863","MALE",2000,168,666,1526,"2",6.8,283.4,220
"5864","MALE",2000,170,666,1526,"3",8.5,299.7,220
"5865","MALE",2000,157,667,1528,"1",10.3,206.8,220
"5866","MALE",2000,159,667,1528,"2",8.3,224.4,220
"5867","MALE",2000,161,667,1528,"2",6.8,236.5,220
"5868","MALE",2000,163,667,1528,"2",6,249.8,220
"5869","MALE",2000,165,667,1528,"2",7,262.1,220
"5870","MALE",2000,168,667,1528,"3",6.8,283.4,220
"5871","MALE",2000,170,667,1528,"3",8.5,299.7,220
"5872","MALE",2000,157,668,1528,"1",10.3,206.8,220
"5873","MALE",2000,159,668,1528,"2",8.3,224.4,220
"5874","MALE",2000,161,668,1528,"2",6.8,236.5,220
"5875","MALE",2000,163,668,1528,"2",6,249.8,220
"5876","MALE",2000,165,668,1528,"2",7,262.1,220
"5877","MALE",2000,168,668,1528,"2",6.8,283.4,220
"5878","MALE",2000,170,668,1528,"3",8.5,299.7,220
"5879","MALE",2000,157,669,1531,"2",10.3,206.8,220
"5880","MALE",2000,159,669,1531,"2",8.3,224.4,220
"5881","MALE",2000,161,669,1531,"2",6.8,236.5,220
"5882","MALE",2000,163,669,1531,"2",6,249.8,220
"5883","MALE",2000,165,669,1531,"2",7,262.1,220
"5884","MALE",2000,168,669,1531,"3",6.8,283.4,220
"5885","MALE",2000,170,669,1531,"3",8.5,299.7,220
"5886","MALE",2000,157,670,1531,"2",10.3,206.8,220
"5887","MALE",2000,159,670,1531,"2",8.3,224.4,220
"5888","MALE",2000,161,670,1531,"2",6.8,236.5,220
"5889","MALE",2000,163,670,1531,"2",6,249.8,220
"5890","MALE",2000,165,670,1531,"2",7,262.1,220
"5891","MALE",2000,168,670,1531,"3",6.8,283.4,220
"5892","MALE",2000,170,670,1531,"3",8.5,299.7,220
"5893","MALE",2000,157,671,1542,"2",10.3,206.8,220
"5894","MALE",2000,159,671,1542,"2",8.3,224.4,220
"5895","MALE",2000,161,671,1542,"2",6.8,236.5,220
"5896","MALE",2000,163,671,1542,"2",6,249.8,220
"5897","MALE",2000,165,671,1542,"2",7,262.1,220
"5898","MALE",2000,168,671,1542,"3",6.8,283.4,220
"5899","MALE",2000,170,671,1542,"3",8.5,299.7,220
"5900","MALE",2000,157,672,1542,"2",10.3,206.8,220
"5901","MALE",2000,159,672,1542,"2",8.3,224.4,220
"5902","MALE",2000,161,672,1542,"2",6.8,236.5,220
"5903","MALE",2000,163,672,1542,"2",6,249.8,220
"5904","MALE",2000,165,672,1542,"2",7,262.1,220
"5905","MALE",2000,168,672,1542,"3",6.8,283.4,220
"5906","MALE",2000,170,672,1542,"3",8.5,299.7,220
"5907","MALE",2000,157,673,1557,"2",10.3,206.8,220
